Horário Início;;Programa;;Episódio;;Temporada;;N. Episódio;;Cov_INT1;Cov_INTE2;Cov_INTE3;Cov_INTE4;;Cov_Total_Domicilio;;Cov_INT1;Cov_INTE2;Cov_INTE3;Cov_INTE4;;Cov_Total_Individuos;;Rat_INT1;Rat_INTE2;Rat_INTE3;Rat_INTE4;;Rat_Total_Domicilio;;Rat_INT1;Rat_INTE2;Rat_INTE3;Rat_INTE4;;Rat_Total_Individuos;;Ats_INT1;Ats_INTE2;Ats_INTE3;Ats_INTE4;;Ats_Total_Domicilio;;Ats_INT1;Ats_INTE2;Ats_INTE3;Ats_INTE4;;Ats_Total_Individuos;;;Aff_INT1;Aff_INTE2;Aff_INTE3;Aff_INTE4;;Aff_Total_Domicilio;;Aff_INT1;Aff_INTE2;Aff_INTE3;Aff_INTE4;;Aff_Total_Individuos;;Horário Termino
20/05/2018  13:30:00 ;;Saltwater;;Pescando as valentes miraguaias;;2;;4;;3,947;3,609;;;;7,556;;4,504;4,466;;;;8,97;;4,745;8,388;;;;13,133;;4,265;9,321;;;;13,586;;00:06:56;00:05:37;;;;0:12:33;;0:06:19;0:04:42;;;;0:11:01;;;3,947;3,609;;;;7,556;;4,504;4,466;;;;8,97;;27/02/2018  06:00:00 
20/05/2018  14:00:00 ;;Na Pegada do Fly;;Traíras e apaiaris do rio Mutum;;7;;6;;15,37;9,569;3,364;4,956;;33,259;;19,07;12,85;4,208;5,5;;41,628;;1,87;2,447;3,978;9,002;;17,297;;1,586;3,24;4,208;5,5;;14,534;;00:03:03;00:04:22;0:15:00;0:06:18;;0:28:43;;0:03:01;0:05:12;0:15:00;0:07:32;;0:30:45;;;15,37;9,569;3,364;4,956;;33,259;;19,07;12,85;4,208;5,5;;41,628;;27/02/2018  06:30:00 
20/05/2018  15:00:00 ;;A Arte do Atado;;Isca sapinho de preguiçoso;;5;;2;;0;0;;;;0;;0;0;;;;0;;5,049;0,977;;;;6,026;;5,034;1,072;;;;6,106;;00:04:57;00:03:00;;;;0:07:57;;0:04:42;0:03:00;;;;0:07:42;;;0;0;;;;0;;0;0;;;;0;;27/02/2018  07:00:00 
20/05/2018  15:30:00 ;;Elas na Pesca;;Variada pescaria na Argentina;;4;;8;;0;4,41;;;;4,41;;0;3,534;;;;3,534;;8,285;0,353;;;;8,638;;6,658;0,321;;;;6,979;;00:13:00;00:01:00;;;;0:14:00;;0:13:00;0:01:00;;;;0:14:00;;;0;4,41;;;;4,41;;0;3,534;;;;3,534;;27/02/2018  07:30:00 
20/05/2018  16:00:00 ;;Sabores;;Moqueca de camarão, camarão na abóbora, tilápia ao molho e provolone;;2;;4;;9,495;4,437;;;;13,932;;8,91;3,937;;;;12,847;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;9,495;4,437;;;;13,932;;8,91;3,937;;;;12,847;;27/02/2018  08:00:00 
20/05/2018  16:30:00 ;;Campeonato Brasileiro em Pesqueiros;;Etapa Parque Maeda 4 – 1º parte;;1;;15;;8,021;4,437;9,683;4,717;;26,858;;7,477;3,937;8,817;4,793;;25,024;;0;0,508;0;0,739;;1,247;;0;1,378;8,817;4,793;;14,988;;00:00:00;00:02:00;0:00:00;0:01:28;;0:03:28;;0:00:00;0:02:00;0:00:00;0:01:21;;0:03:21;;;8,021;4,437;9,683;4,717;;26,858;;7,477;3,937;8,817;4,793;;25,024;;27/02/2018  08:30:00 
20/05/2018  17:30:00 ;;Fish TV News;;Congresso Brasileiro de Engenharia de Pesca;;5;;6;;0;3,92;;;;3,92;;0;3,611;;;;3,611;;0,899;3,806;;;;4,705;;1,346;10,33;;;;11,676;;00:01:34;00:15:00;;;;0:16:34;;0:01:19;0:15:00;;;;0:16:19;;;0;3,92;;;;3,92;;0;3,611;;;;3,611;;27/02/2018  09:30:00 
20/05/2018  18:00:00 ;;Saltwater;;Pescando as valentes miraguaias;;2;;4;;10,86;0;;;;10,86;;14,68;0;;;;14,68;;2,046;6,275;;;;8,321;;3,293;5,583;;;;8,876;;00:03:34;00:11:12;;;;0:14:46;;0:03:18;0:11:10;;;;0:14:28;;;10,86;0;;;;10,86;;14,68;0;;;;14,68;;27/02/2018  10:00:00 
20/05/2018  18:30:00 ;;Provas e Torneios;;2º Torneio Cabras da Pesca;;5;;26;;3,526;12,52;;;;16,046;;2,909;13,37;;;;16,279;;4,829;4,652;;;;9,481;;4,328;5,556;;;;9,884;;00:08:37;00:09:17;;;;0:17:54;;0:08:40;0:06:07;;;;0:14:47;;;3,526;12,52;;;;16,046;;2,909;13,37;;;;16,279;;27/02/2018  11:00:00 
20/05/2018  19:00:00 ;;Coração de Pescador;;Tambaqui no Teles Pires;;4;;23;;16,95;4,407;;;;21,357;;23,98;4,304;;;;28,284;;0,847;1,803;;;;2,65;;0,88;1,92;;;;2,8;;00:01:27;00:04:00;;;;0:05:27;;0:01:22;0:04:00;;;;0:05:22;;;16,95;4,407;;;;21,357;;23,98;4,304;;;;28,284;;27/02/2018  11:30:00 
20/05/2018  19:30:00 ;;Aquarismo;;Visita à fábrica da Boyu na China;;4;;12;;7,869;9,717;;;;17,586;;11,94;10,48;;;;22,42;;0,902;3,44;;;;4,342;;0,96;3,703;;;;4,663;;00:02:00;00:13:00;;;;0:15:00;;0:02:00;0:13:00;;;;0:15:00;;;7,869;9,717;;;;17,586;;11,94;10,48;;;;22,42;;27/02/2018  12:00:00 
20/05/2018  20:00:00 ;;Campeonato Brasileiro em Pesqueiros;;Etapa Parque Maeda 4 – 1º parte;;1;;15;;10,84;0;3,858;12,78;;27,478;;15,27;0;3,289;13,91;;32,469;;1,89;2,335;0,303;2,789;;7,317;;1,715;1,984;3,289;13,91;;20,898;;00:03:07;00:03:42;0:01:00;0:04:57;;0:12:46;;0:03:00;0:03:39;0:01:00;0:05:06;;0:12:45;;;10,84;0;3,858;12,78;;27,478;;15,27;0;3,289;13,91;;32,469;;27/02/2018  12:30:00 
20/05/2018  21:00:00 ;;Pesque e Pague;;Os bitelões do Recanto dos Gigantes;;6;;9;;7,046;11,56;15,8;12,96;;47,366;;7,632;12,02;19,42;17,14;;56,212;;0;0,999;6,271;3,395;;10,665;;0;2,644;19,42;17,14;;39,204;;00:00:00;00:03:00;0:06:48;0:07:50;;0:17:38;;0:00:00;0:03:00;0:06:11;0:08:09;;0:17:20;;;7,046;11,56;15,8;12,96;;47,366;;7,632;12,02;19,42;17,14;;56,212;;27/02/2018  13:00:00 
20/05/2018  22:00:00 ;;Na Pegada do Fly;;Traíras e apaiaris do rio Mutum;;7;;6;;23,84;9,12;9,12;7,291;;49,371;;25,79;10,33;10,33;9,459;;55,909;;7,497;3,319;4,821;1,422;;17,059;;8,062;3,833;10,33;9,459;;31,684;;00:06:51;00:14:00;0:07:57;0:06:00;;0:34:48;;0:07:00;0:14:00;0:08:08;0:06:00;;0:35:08;;;23,84;9,12;9,12;7,291;;49,371;;25,79;10,33;10,33;9,459;;55,909;;27/02/2018  14:00:00 
20/05/2018  23:00:00 ;;Fish TV News;;Empresas Campeonato Brasileiro em Pesqueiros 2;;5;;4;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;27/02/2018  15:00:00 
20/05/2018  23:30:00 ;;Pesca Dinâmica;;Expedição Pantanal - Pescaria apoitada de pacus com massa;;3;;8;;7,753;8,551;;;;16,304;;6,526;12,35;;;;18,876;;0,657;0;;;;0,657;;0,538;0;;;;0,538;;00:02:00;00:00:00;;;;0:02:00;;0:02:00;0:00:00;;;;0:02:00;;;7,753;8,551;;;;16,304;;6,526;12,35;;;;18,876;;27/02/2018  16:00:00 
21/05/2018  00:00:00 ;;Pasión Por La Pesca;;Belas traíras argentinas;;5;;1;;1,901;0;;;;1,901;;1,712;0;;;;1,712;;8,585;0,585;;;;9,17;;1,712;0;;;;1,712;;00:08:13;00:02:00;;;;0:10:13;;0:07:50;0:02:00;;;;0:09:50;;;1,901;0;;;;1,901;;1,712;0;;;;1,712;;27/02/2018  16:30:00 
21/05/2018  00:30:00 ;;Aqua Negócios;;Aeração na criação de camarão marinho;;3;;6;;0;0;;;;0;;0;0;;;;0;;0;0,542;;;;0,542;;0;0;;;;0;;00:00:00;00:02:00;;;;0:02:00;;0:00:00;0:02:00;;;;0:02:00;;;0;0;;;;0;;0;0;;;;0;;27/02/2018  17:00:00 
21/05/2018  01:00:00 ;;Fishing Guide;;Tucunarés-açu do rio Negro;;2;;1;;0;0;;;;0;;0;0;;;;0;;1,194;0;;;;1,194;;0;0;;;;0;;00:11:00;00:00:00;;;;0:11:00;;0:11:00;0:00:00;;;;0:11:00;;;0;0;;;;0;;0;0;;;;0;;27/02/2018  17:30:00 
21/05/2018 01:30:00;;A Arte do Atado;;Isca sapinho de preguiçoso;;5;;2;;4,01;8,475;;;;12,485;;4,716;8,956;;;;13,672;;0;0;;;;0;;4,716;8,956;;;;13,672;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;4,01;8,475;;;;12,485;;4,716;8,956;;;;13,672;;27/02/2018  18:00:00 
21/05/2018  02:00:00 ;;Pura Pesca;;Tucunarés do lago Tracajá;;2;;15;;8,475;0;0;0;;8,475;;8,956;0;0;0;;8,956;;0;0;0;2,926;;2,926;;8,956;0;0;0;;8,956;;00:00:00;00:00:00;0:00:00;0:10:00;;0:10:00;;0:00:00;0:00:00;0:00:00;0:10:00;;0:10:00;;;8,475;0;0;0;;8,475;;8,956;0;0;0;;8,956;;27/02/2018  18:30:00 
21/05/2018  03:00:00 ;;FishTV Teste;;Linha Econylon Platinum e carretilha Hercules GTO 10BB;;4;;14;;0;4,347;;;;4,347;;0;4,885;;;;4,885;;4,389;4,389;;;;8,778;;0;4,885;;;;4,885;;00:15:00;00:15:00;;;;0:30:00;;0:15:00;0:15:00;;;;0:30:00;;;0;4,347;;;;4,347;;0;4,885;;;;4,885;;27/02/2018  19:00:00 
21/05/2018  03:30:00 ;;Momento da Pesca;;Tucunarés do rio Itapará;;7;;8;;0;0;0;3,453;;3,453;;0;0;0;2,525;;2,525;;4,389;3,511;0;0;;7,9;;0;0;0;2,525;;2,525;;00:15:00;00:12:00;0:00:00;0:00:00;;0:27:00;;0:15:00;0:12:00;0:00:00;0:00:00;;0:27:00;;;0;0;0;3,453;;3,453;;0;0;0;2,525;;2,525;;27/02/2018  19:30:00 
21/05/2018  04:30:00 ;;Biopesca;;Dourados do rio Manso;;5;;10;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;27/02/2018  20:00:00 
21/05/2018  05:00:00 ;;Campeonato Brasileiro em Pesqueiros;;Etapa Parque Maeda 4 – 1º parte;;1;;15;;0;0;0;0;;0;;0;0;0;0;;0;;0;0;0;0;;0;;0;0;0;0;;0;;00:00:00;00:00:00;0:00:00;0:00:00;;0:00:00;;0:00:00;0:00:00;0:00:00;0:00:00;;0:00:00;;;0;0;0;0;;0;;0;0;0;0;;0;;27/02/2018  20:30:00 
21/05/2018  06:00:00 ;;Aquarismo;;Manutenção e limpeza de aquário – Parte 2;;2;;14;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;27/02/2018  21:00:00 
21/05/2018  06:30:00 ;;Pesca Dinâmica;;Expedição Pantanal - Pescaria apoitada de pacus com massa;;3;;8;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;27/02/2018  22:00:00 
21/05/2018  07:00:00 ;;FishTV Teste;;Linha Econylon Platinum e carretilha Hercules GTO 10BB;;4;;14;;0;4,383;;;;4,383;;0;3,951;;;;3,951;;0;0;;;;0;;0;3,951;;;;3,951;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;4,383;;;;4,383;;0;3,951;;;;3,951;;27/02/2018  23:00:00 
21/05/2018  07:30:00 ;;Pasión Por La Pesca;;Belas traíras argentinas;;5;;1;;4,383;4,383;;;;8,766;;3,951;3,951;;;;7,902;;0;0;;;;0;;3,951;3,951;;;;7,902;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;4,383;4,383;;;;8,766;;3,951;3,951;;;;7,902;;27/02/2018  23:30:00 
21/05/2018  08:00:00 ;;Pesque e Pague;;Os bitelões do Recanto dos Gigantes;;6;;9;;4,383;3,977;0;0;;8,36;;3,951;3,719;0;0;;7,67;;0;0;0,211;0;;0,211;;3,951;3,719;0;0;;7,67;;00:00:00;00:00:00;0:01:00;0:00:00;;0:01:00;;0:00:00;0:00:00;0:01:00;0:00:00;;0:01:00;;;4,383;3,977;0;0;;8,36;;3,951;3,719;0;0;;7,67;;28/02/2018  00:00:00 
21/05/2018  09:00:00 ;;Provas e Torneios;;2º Torneio Cabras da Pesca;;5;;26;;0;0;;;;0;;0;0;;;;0;;0;1,926;;;;1,926;;0;0;;;;0;;00:00:00;00:03:25;;;;0:03:25;;0:00:00;0:03:24;;;;0:03:24;;;0;0;;;;0;;0;0;;;;0;;28/02/2018  00:30:00 
21/05/2018  09:30:00 ;;Na Pegada do Fly;;Traíras e apaiaris do rio Mutum;;7;;6;;4,722;2,539;8,525;3,151;;18,937;;3,984;2,931;8,994;4,682;;20,591;;4,465;3,462;5,114;1,847;;14,888;;3,984;2,931;8,994;4,682;;20,591;;00:07:54;00:15:00;0:09:07;0:08:00;;0:40:01;;0:07:50;0:15:00;0:09:08;0:08:00;;0:39:58;;;4,722;2,539;8,525;3,151;;18,937;;3,984;2,931;8,994;4,682;;20,591;;28/02/2018  01:00:00 
21/05/2018  10:30:00 ;;Destinos;;Uma aventura com a Tribo da Pesca na pousada Asa Branca;;4;;29;;8,613;0;;;;8,613;;10,13;0;;;;10,13;;0,936;4,681;;;;5,617;;10,13;0;;;;10,13;;00:03:00;00:15:00;;;;0:18:00;;0:03:00;0:15:00;;;;0:18:00;;;8,613;0;;;;8,613;;10,13;0;;;;10,13;;28/02/2018  01:30:00 
21/05/2018  11:00:00 ;;Elas na Pesca;;Variada pescaria na Argentina;;4;;8;;2,851;5,159;;;;8,01;;3,984;4,747;;;;8,731;;0;0,278;;;;0,278;;3,984;4,747;;;;8,731;;00:00:00;00:01:00;;;;0:01:00;;0:00:00;0:01:00;;;;0:01:00;;;2,851;5,159;;;;8,01;;3,984;4,747;;;;8,731;;28/02/2018  02:00:00 
21/05/2018  11:30:00 ;;Sabores;;Moqueca de camarão, camarão na abóbora, tilápia ao molho e provolone;;2;;4;;0;0;;;;0;;0;0;;;;0;;0;3,231;;;;3,231;;0;0;;;;0;;00:00:00;00:06:00;;;;0:06:00;;0:00:00;0:06:00;;;;0:06:00;;;0;0;;;;0;;0;0;;;;0;;28/02/2018  02:30:00 
21/05/2018  12:00:00 ;;Saltwater;;Pescando as valentes miraguaias;;2;;4;;0;4,01;;;;4,01;;0;4,468;;;;4,468;;0;0;;;;0;;0;4,468;;;;4,468;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;4,01;;;;4,01;;0;4,468;;;;4,468;;28/02/2018  03:30:00 
21/05/2018  12:30:00 ;;Provas e Torneios;;2º Torneio Cabras da Pesca;;5;;26;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;28/02/2018  04:00:00 
21/05/2018  13:00:00 ;;Coração de Pescador;;Tambaqui no Teles Pires;;4;;23;;0;0;;;;0;;0;0;;;;0;;0;0,526;;;;0,526;;0;0;;;;0;;00:00:00;00:02:00;;;;0:02:00;;0:00:00;0:02:00;;;;0:02:00;;;0;0;;;;0;;0;0;;;;0;;28/02/2018  05:00:00 
21/05/2018  13:30:00 ;;Aquarismo;;Visita à fábrica da Boyu na China;;4;;12;;0;0;;;;0;;0;0;;;;0;;0,526;1,203;;;;1,729;;0;0;;;;0;;00:02:00;00:05:00;;;;0:07:00;;0:02:00;0:05:00;;;;0:07:00;;;0;0;;;;0;;0;0;;;;0;;28/02/2018  05:30:00 
21/05/2018  14:00:00 ;;Campeonato Brasileiro em Pesqueiros;;Etapa Parque Maeda 4 – 1º parte;;1;;15;;0;0;5,462;0;;5,462;;0;0;5,443;0;;5,443;;4,015;0,638;0,224;1,322;;6,199;;0;0;5,443;0;;5,443;;00:03:55;00:01:00;0:01:00;0:04:00;;0:09:55;;0:03:41;0:01:00;0:01:00;0:04:00;;0:09:41;;;0;0;5,462;0;;5,462;;0;0;5,443;0;;5,443;;28/02/2018  06:00:00 
21/05/2018  15:00:00 ;;Pesque e Pague;;Os bitelões do Recanto dos Gigantes;;6;;9;;0;11,85;12,36;18,8;;43,01;;0;8,793;13,71;17,99;;40,493;;0;0;0;0,588;;0,588;;0;8,793;13,71;17,99;;40,493;;00:00:00;00:00:00;0:00:00;0:02:00;;0:02:00;;0:00:00;0:00:00;0:00:00;0:02:00;;0:02:00;;;0;11,85;12,36;18,8;;43,01;;0;8,793;13,71;17,99;;40,493;;28/02/2018  06:30:00 
21/05/2018  16:00:00 ;;Na Pegada do Fly;;Traíras e apaiaris do rio Mutum;;7;;6;;9,301;0;0;4,722;;14,023;;9,18;0;0;4,12;;13,3;;1,863;1,775;4,915;0,592;;9,145;;9,18;0;0;4,12;;13,3;;00:02:57;00:06:00;0:09:12;0:02:00;;0:20:09;;0:03:00;0:06:00;0:08:51;0:02:00;;0:19:51;;;9,301;0;0;4,722;;14,023;;9,18;0;0;4,12;;13,3;;28/02/2018  07:00:00 
21/05/2018  17:00:00 ;;Fish TV News;;Empresas Campeonato Brasileiro em Pesqueiros 2;;5;;4;;4,722;0;;;;4,722;;4,12;0;;;;4,12;;0,646;0,314;;;;0,96;;4,12;0;;;;4,12;;00:01:00;00:01:00;;;;0:02:00;;0:01:00;0:01:00;;;;0:02:00;;;4,722;0;;;;4,722;;4,12;0;;;;4,12;;28/02/2018  08:00:00 
21/05/2018  17:30:00 ;;Pesca Dinâmica;;Expedição Pantanal - Pescaria apoitada de pacus com massa;;3;;8;;0;0;;;;0;;0;0;;;;0;;0;2,613;;;;2,613;;0;0;;;;0;;00:00:00;00:10:00;;;;0:10:00;;0:00:00;0:10:00;;;;0:10:00;;;0;0;;;;0;;0;0;;;;0;;28/02/2018  08:30:00 
21/05/2018  18:00:00 ;;Coração de Pescador;;Em busca do pirarucu nas águas do Cristalino;;4;;15;;0;3,681;;;;3,681;;0;2,632;;;;2,632;;1,98;0;;;;1,98;;0;2,632;;;;2,632;;00:02:44;00:00:00;;;;0:02:44;;0:02:46;0:00:00;;;;0:02:46;;;0;3,681;;;;3,681;;0;2,632;;;;2,632;;28/02/2018  09:30:00 
21/05/2018  18:30:00 ;;Fish TV News;;Congresso Brasileiro de Engenharia de Pesca;;5;;6;;9,801;8,288;;;;18,089;;10,48;7,352;;;;17,832;;0,235;2,419;;;;2,654;;10,48;7,352;;;;17,832;;00:01:00;00:02:54;;;;0:03:54;;0:01:00;0:02:39;;;;0:03:39;;;9,801;8,288;;;;18,089;;10,48;7,352;;;;17,832;;28/02/2018  10:00:00 
21/05/2018  19:00:00 ;;Pura Pesca;;Trairões do rio Trombetas;;2;;16;;3,768;3,988;3,988;8,343;;20,087;;3,328;3,716;3,716;10,47;;21,23;;8,069;0,294;2,497;1,428;;12,288;;3,328;3,716;3,716;10,47;;21,23;;00:07:08;00:01:00;0:04:46;0:02:12;;0:15:06;;0:06:15;0:01:00;0:05:33;0:02:07;;0:14:55;;;3,768;3,988;3,988;8,343;;20,087;;3,328;3,716;3,716;10,47;;21,23;;28/02/2018  10:30:00 
21/05/2018  20:00:00 ;;A Meta;;A linha;;2;;5;;5,353;15,26;14,56;14,71;;49,883;;7,932;14,97;16,37;15,98;;55,252;;1,446;0;0,772;2,501;;4,719;;7,932;14,97;16,37;15,98;;55,252;;00:02:00;00:00:00;0:03:00;0:02:56;;0:07:56;;0:01:58;0:00:00;0:03:00;0:03:01;;0:07:59;;;5,353;15,26;14,56;14,71;;49,883;;7,932;14,97;16,37;15,98;;55,252;;28/02/2018  11:00:00 
21/05/2018  21:00:00 ;;Momento da Pesca;;A desafiadora pesca de marlins-azuis;;7;;9;;7,918;16,99;14,47;15,09;;54,468;;8,506;14,47;13,65;13,41;;50,036;;1,393;5,993;6,878;10,24;;24,504;;8,506;14,47;13,65;13,41;;50,036;;00:02:58;00:07:47;0:06:32;0:11:51;;0:29:08;;0:03:09;0:08:04;0:07:36;0:12:33;;0:31:22;;;7,918;16,99;14,47;15,09;;54,468;;8,506;14,47;13,65;13,41;;50,036;;28/02/2018  12:00:00 
21/05/2018  22:00:00 ;;Biopesca;;Dourados do rio Manso;;5;;10;;16,56;8,432;;;;24,992;;16,52;9,832;;;;26,352;;4,715;3,293;;;;8,008;;16,52;9,832;;;;26,352;;00:02:58;00:05:25;;;;0:08:23;;0:02:53;0:05:34;;;;0:08:27;;;16,56;8,432;;;;24,992;;16,52;9,832;;;;26,352;;28/02/2018  12:30:00 
21/05/2018  22:30:00 ;;A Meta;;A linha;;2;;5;;8,432;4,979;0;0;;13,411;;9,832;5,646;0;0;;15,478;;1,3;0,717;0;0;;2,017;;9,832;5,646;0;0;;15,478;;00:02:08;00:01:28;0:00:00;0:00:00;;0:03:36;;0:02:11;0:01:26;0:00:00;0:00:00;;0:03:37;;;8,432;4,979;0;0;;13,411;;9,832;5,646;0;0;;15,478;;28/02/2018  13:00:00 
21/05/2018  23:30:00 ;;Saltwater;;Pescaria de miraguaias no Guarujá;;2;;1;;0;5,133;;;;5,133;;0;4,366;;;;4,366;;1,98;7,163;;;;9,143;;0;4,366;;;;4,366;;00:03:50;00:12:34;;;;0:16:24;;0:03:56;0:11:33;;;;0:15:29;;;0;5,133;;;;5,133;;0;4,366;;;;4,366;;28/02/2018  13:30:00 
22/05/2018  00:00:00 ;;Aquarismo;;Manutenção e limpeza de aquário – Parte 2;;2;;14;;11,33;0;;;;11,33;;8,789;0;;;;8,789;;0,253;0;;;;0,253;;0,228;0;;;;0,228;;00:02:00;00:00:00;;;;0:02:00;;0:02:00;0:00:00;;;;0:02:00;;;11,33;0;;;;11,33;;8,789;0;;;;8,789;;28/02/2018  14:00:00 
22/05/2018  00:30:00 ;;Pesca Dinâmica;;Expedição Pantanal - Pescaria apoitada de pacus com massa;;3;;8;;0;5,407;;;;5,407;;0;9,458;;;;9,458;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;5,407;;;;5,407;;0;9,458;;;;9,458;;28/02/2018  14:30:00 
22/05/2018  01:00:00 ;;FishTV Teste;;Linha Econylon Platinum e carretilha Hercules GTO 10BB;;4;;14;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;28/02/2018  15:00:00 
22/05/2018  01:30:00 ;;Pasión Por La Pesca;;Belas traíras argentinas;;5;;1;;0;0;;;;0;;0;0;;;;0;;3,743;5,498;;;;9,241;;4,401;6,129;;;;10,53;;00:14:00;00:09:44;;;;0:23:44;;0:14:00;0:10:16;;;;0:24:16;;;0;0;;;;0;;0;0;;;;0;;28/02/2018  16:00:00 
22/05/2018  02:00:00 ;;Pesque e Pague;;Os bitelões do Recanto dos Gigantes;;6;;9;;0;0;3,892;0;;3,892;;0;0;5,377;0;;5,377;;2,971;0;0;0;;2,971;;3,427;0;5,377;0;;8,804;;00:05:16;00:00:00;0:00:00;0:00:00;;0:05:16;;0:05:44;0:00:00;0:00:00;0:00:00;;0:05:44;;;0;0;3,892;0;;3,892;;0;0;5,377;0;;5,377;;28/02/2018  17:00:00 
22/05/2018  03:00:00 ;;Provas e Torneios;;2º Torneio Cabras da Pesca;;5;;26;;0;0;;;;0;;0;0;;;;0;;0;0,58;;;;0,58;;0;0,651;;;;0,651;;00:00:00;00:02:00;;;;0:02:00;;0:00:00;0:02:00;;;;0:02:00;;;0;0;;;;0;;0;0;;;;0;;28/02/2018  17:30:00 
22/05/2018  03:30:00 ;;Na Pegada do Fly;;Traíras e apaiaris do rio Mutum;;7;;6;;0;0;0;0;;0;;0;0;0;0;;0;;0;0;0;0,691;;0,691;;0;0;0;0;;0;;00:00:00;00:00:00;0:00:00;0:03:00;;0:03:00;;0:00:00;0:00:00;0:00:00;0:03:00;;0:03:00;;;0;0;0;0;;0;;0;0;0;0;;0;;28/02/2018  18:00:00 
22/05/2018  04:30:00 ;;Destinos;;Uma aventura com a Tribo da Pesca na pousada Asa Branca;;4;;29;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;28/02/2018  18:30:00 
22/05/2018  05:00:00 ;;Elas na Pesca;;Variada pescaria na Argentina;;4;;8;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;28/02/2018  19:00:00 
22/05/2018  05:30:00 ;;Sabores;;Moqueca de camarão, camarão na abóbora, tilápia ao molho e provolone;;2;;4;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;28/02/2018  19:30:00 
22/05/2018  06:00:00 ;;Fishing Guide;;Tucunarés-açu do rio Negro;;2;;1;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;28/02/2018  20:00:00 
22/05/2018  06:30:00 ;;Fish TV News;;Congresso Brasileiro de Engenharia de Pesca;;5;;6;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;28/02/2018  21:00:00 
22/05/2018  07:00:00 ;;Pura Pesca;;Trairões do rio Trombetas;;2;;16;;4,712;0;0;0;;4,712;;3,29;0;0;0;;3,29;;0;2,922;4,383;4,383;;11,688;;0;2,634;0;0;;2,634;;00:00:00;00:10:00;0:15:00;0:15:00;;0:40:00;;0:00:00;0:10:00;0:15:00;0:15:00;;0:40:00;;;4,712;0;0;0;;4,712;;3,29;0;0;0;;3,29;;28/02/2018  22:00:00 
22/05/2018  08:00:00 ;;Aqua Negócios;;Aeração na criação de camarão marinho;;3;;6;;2,422;3,957;;;;6,379;;2,652;4,301;;;;6,953;;4,383;1,326;;;;5,709;;3,951;1,24;;;;5,191;;00:15:00;00:05:00;;;;0:20:00;;0:15:00;0:05:00;;;;0:20:00;;;2,422;3,957;;;;6,379;;2,652;4,301;;;;6,953;;28/02/2018  22:30:00 
