ID;Data;Status;Pagamento;Dispositivo;Produtos;SubTotal;Descontos;Frete;Valor
4568;29/06/2017 10:33;ENTREGUE;MOIP Boleto;Desktop;3;R$ 193,92;R$ 0,00;R$ 21,00;R$ 214,92
4567;29/06/2017 01:12;ENTREGUE;MOIP CC 6x;Desktop;7;R$ 338,56;R$ 0,00;R$ 0,00;R$ 338,56
4565;27/06/2017 14:25;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
4563;27/06/2017 00:17;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,11;R$ 0,00;R$ 18,79;R$ 97,90
4562;26/06/2017 12:05;ENTREGUE;MOIP Boleto;Desktop;2;R$ 160,81;R$ 0,00;R$ 19,11;R$ 179,92
4561;25/06/2017 13:35;ENTREGUE;MOIP CC 2x;Mobile;2;R$ 158,22;R$ 0,00;R$ 34,77;R$ 192,99
4558;23/06/2017 18:30;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 80,91;R$ 0,00;R$ 16,92;R$ 97,83
4557;23/06/2017 11:46;ENTREGUE;MOIP CC 6x;Desktop;4;R$ 410,04;R$ 0,00;R$ 51,20;R$ 461,24
4556;22/06/2017 17:33;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 35,91;R$ 0,00;R$ 23,21;R$ 59,12
4555;22/06/2017 12:22;ENTREGUE;MOIP CC 2x;Mobile;2;R$ 115,02;R$ 0,00;R$ 24,47;R$ 139,49
4554;22/06/2017 08:06;ENTREGUE;MOIP Boleto;Mobile;2;R$ 142,02;R$ 0,00;R$ 23,21;R$ 165,23
4553;21/06/2017 23:39;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 71,91;R$ 0,00;R$ 38,23;R$ 110,14
4552;21/06/2017 20:22;ENTREGUE;MOIP Boleto;Mobile;1;R$ 71,91;R$ 0,00;R$ 38,23;R$ 110,14
4551;21/06/2017 17:02;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 89,82;R$ 0,00;R$ 24,47;R$ 114,29
4549;21/06/2017 13:33;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 134,82;R$ 0,00;R$ 26,99;R$ 161,81
4546;20/06/2017 22:29;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 35,91;R$ 0,00;R$ 30,08;R$ 65,99
4545;20/06/2017 19:45;ENTREGUE;MOIP Boleto;Mobile;4;R$ 267,84;R$ 0,00;R$ 0,00;R$ 267,84
4544;20/06/2017 14:53;ENTREGUE;MOIP Boleto;Desktop;2;R$ 142,02;R$ 0,00;R$ 21,00;R$ 163,02
4543;20/06/2017 09:03;ENTREGUE;MOIP Boleto;Desktop;4;R$ 302,04;R$ 0,00;R$ 19,44;R$ 321,48
4537;20/06/2017 00:36;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,11;R$ 0,00;R$ 55,84;R$ 134,95
4534;19/06/2017 21:01;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 71,91;R$ 0,00;R$ 23,21;R$ 95,12
4532;18/06/2017 14:48;ENTREGUE;MOIP CC 6x;Desktop;5;R$ 328,95;R$ 16,45;R$ 0,00;R$ 312,50
4531;18/06/2017 14:12;ENTREGUE;MOIP Boleto;Mobile;5;R$ 321,75;R$ 0,00;R$ 19,44;R$ 341,19
4529;15/06/2017 18:28;ENTREGUE;MOIP CC 2x;Mobile;2;R$ 134,82;R$ 0,00;R$ 23,21;R$ 158,03
4528;15/06/2017 13:40;DESPACHADO;MOIP CC 3x;Desktop;1;R$ 44,91;R$ 0,00;R$ 27,96;R$ 72,87
4527;15/06/2017 12:58;ENTREGUE;MOIP CC 1x;Mobile;2;R$ 151,02;R$ 0,00;R$ 30,08;R$ 181,10
4526;15/06/2017 10:18;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 134,82;R$ 0,00;R$ 23,21;R$ 158,03
4525;15/06/2017 07:47;DESPACHADO;MOIP CC 6x;Mobile;2;R$ 160,02;R$ 0,00;R$ 10,46;R$ 170,48
4522;13/06/2017 20:20;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 62,91;R$ 0,00;R$ 23,21;R$ 86,12
4521;13/06/2017 18:35;ENTREGUE;MOIP CC 6x;Desktop;4;R$ 395,64;R$ 0,00;R$ 0,00;R$ 395,64
4520;13/06/2017 16:28;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 71,91;R$ 0,00;R$ 23,21;R$ 95,12
4519;13/06/2017 11:43;ENTREGUE;MOIP Boleto;Desktop;1;R$ 71,91;R$ 0,00;R$ 24,47;R$ 96,38
4518;13/06/2017 11:41;ENTREGUE;MOIP CC 4x;Desktop;2;R$ 151,02;R$ 0,00;R$ 21,00;R$ 172,02
4517;13/06/2017 10:45;ENTREGUE;MOIP Boleto;Desktop;2;R$ 80,82;R$ 0,00;R$ 30,08;R$ 110,90
4516;13/06/2017 10:21;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 80,82;R$ 0,00;R$ 18,79;R$ 99,61
4515;12/06/2017 19:33;ENTREGUE;MOIP CC 4x;Desktop;2;R$ 142,02;R$ 0,00;R$ 30,08;R$ 172,10
4512;12/06/2017 15:17;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 44,91;R$ 0,00;R$ 30,08;R$ 74,99
4511;12/06/2017 12:02;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 44,91;R$ 0,00;R$ 18,79;R$ 63,70
4510;12/06/2017 09:48;ENTREGUE;MOIP Boleto;Desktop;2;R$ 143,82;R$ 0,00;R$ 29,45;R$ 173,27
4509;12/06/2017 05:36;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 71,91;R$ 0,00;R$ 25,72;R$ 97,63
4508;12/06/2017 00:06;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 79,11;R$ 0,00;R$ 18,79;R$ 97,90
4507;11/06/2017 11:13;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 239,80;R$ 0,00;R$ 30,08;R$ 269,88
4506;11/06/2017 08:57;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 158,22;R$ 0,00;R$ 23,21;R$ 181,43
4505;10/06/2017 13:24;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 79,90;R$ 0,00;R$ 21,00;R$ 100,90
4504;10/06/2017 11:36;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 139,80;R$ 0,00;R$ 31,22;R$ 171,02
4503;10/06/2017 10:03;ENTREGUE;MOIP CC 3x;Mobile;4;R$ 279,60;R$ 0,00;R$ 66,48;R$ 346,08
4501;10/06/2017 09:54;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 69,90;R$ 0,00;R$ 27,96;R$ 97,86
4499;08/06/2017 12:28;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 49,90;R$ 0,00;R$ 18,79;R$ 68,69
4498;07/06/2017 14:06;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,11;R$ 0,00;R$ 31,22;R$ 110,33
4496;07/06/2017 12:16;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 139,80;R$ 0,00;R$ 18,79;R$ 158,59
4495;07/06/2017 09:35;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 69,90;R$ 0,00;R$ 18,79;R$ 88,69
4494;06/06/2017 16:09;ENTREGUE;MOIP Boleto;Desktop;1;R$ 69,90;R$ 0,00;R$ 16,92;R$ 86,82
4493;05/06/2017 16:12;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 79,80;R$ 0,00;R$ 18,79;R$ 98,59
4492;05/06/2017 14:23;DESPACHADO;MOIP Boleto;Desktop;2;R$ 62,82;R$ 62,82;R$ 0,00;R$ 0,00
4491;05/06/2017 13:47;ENTREGUE;MOIP Boleto;Desktop;2;R$ 119,80;R$ 0,00;R$ 21,00;R$ 140,80
4490;05/06/2017 11:07;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 159,80;R$ 0,00;R$ 36,21;R$ 196,01
4489;05/06/2017 10:21;ENTREGUE;MOIP Boleto;Desktop;1;R$ 39,90;R$ 0,00;R$ 30,08;R$ 69,98
4488;04/06/2017 22:45;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 87,90;R$ 0,00;R$ 26,99;R$ 114,89
4485;04/06/2017 17:10;ENTREGUE;MOIP CC 6x;Desktop;3;R$ 237,70;R$ 0,00;R$ 21,00;R$ 258,70
4483;04/06/2017 14:15;ENTREGUE;MOIP Boleto;Desktop;1;R$ 62,91;R$ 0,00;R$ 31,22;R$ 94,13
4482;04/06/2017 14:00;ENTREGUE;MOIP CC 5x;Mobile;1;R$ 69,90;R$ 0,00;R$ 31,22;R$ 101,12
4481;04/06/2017 12:20;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 49,90;R$ 2,50;R$ 24,47;R$ 71,88
4480;04/06/2017 07:30;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 20,82;R$ 100,72
4476;03/06/2017 15:28;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 89,90;R$ 0,00;R$ 27,96;R$ 117,86
4475;03/06/2017 11:34;ENTREGUE;MOIP Boleto;Mobile;1;R$ 62,91;R$ 0,00;R$ 23,21;R$ 86,12
4474;03/06/2017 09:13;ENTREGUE;MOIP CC 4x;Desktop;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
4473;02/06/2017 22:05;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 199,90;R$ 0,00;R$ 21,00;R$ 220,90
4472;02/06/2017 15:04;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 39,90;R$ 0,00;R$ 29,22;R$ 69,12
4471;01/06/2017 23:32;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 69,90;R$ 0,00;R$ 31,22;R$ 101,12
4469;01/06/2017 20:25;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 19,11;R$ 99,01
4468;01/06/2017 17:48;ENTREGUE;MOIP Boleto;Mobile;2;R$ 142,81;R$ 0,00;R$ 31,22;R$ 174,03
4467;01/06/2017 17:44;DESPACHADO;MOIP Boleto;Desktop;2;R$ 79,80;R$ 79,80;R$ 0,00;R$ 0,00
4466;01/06/2017 16:36;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 31,22;R$ 111,12
4465;01/06/2017 14:26;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 79,90;R$ 0,00;R$ 31,22;R$ 111,12
4464;31/05/2017 17:01;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 319,80;R$ 0,00;R$ 27,96;R$ 347,76
4463;31/05/2017 12:35;ENTREGUE;MOIP Boleto;Mobile;2;R$ 99,80;R$ 0,00;R$ 15,56;R$ 115,36
4462;30/05/2017 18:57;ENTREGUE;MOIP Boleto;Mobile;1;R$ 49,90;R$ 0,00;R$ 16,78;R$ 66,68
4458;30/05/2017 16:42;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 69,90;R$ 0,00;R$ 16,78;R$ 86,68
4457;30/05/2017 15:59;ENTREGUE;MOIP Boleto;Desktop;2;R$ 159,81;R$ 0,00;R$ 21,85;R$ 181,66
4455;30/05/2017 12:10;DESPACHADO;MOIP CC 6x;Mobile;1;R$ 79,90;R$ 0,00;R$ 28,95;R$ 108,85
4451;29/05/2017 18:27;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 89,90;R$ 0,00;R$ 27,96;R$ 117,86
4449;29/05/2017 14:27;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 152,82;R$ 0,00;R$ 31,05;R$ 183,87
4448;29/05/2017 11:37;ENTREGUE;MOIP Boleto;Mobile;1;R$ 69,90;R$ 0,00;R$ 16,78;R$ 86,68
4447;29/05/2017 10:13;DESPACHADO;MOIP CC 1x;Desktop;1;R$ 69,90;R$ 0,00;R$ 19,05;R$ 88,95
4445;28/05/2017 22:03;ENTREGUE;MOIP Boleto;Desktop;1;R$ 49,90;R$ 0,00;R$ 22,28;R$ 72,18
4444;28/05/2017 18:50;ENTREGUE;MOIP CC 6x;Desktop;3;R$ 256,71;R$ 0,00;R$ 0,00;R$ 256,71
4442;27/05/2017 15:31;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 75,81;R$ 0,00;R$ 17,19;R$ 93,00
4441;26/05/2017 16:27;ENTREGUE;MOIP CC 2x;Desktop;3;R$ 245,70;R$ 0,00;R$ 47,75;R$ 293,45
4439;25/05/2017 19:13;ENTREGUE;MOIP CC 5x;Desktop;7;R$ 435,30;R$ 0,00;R$ 27,96;R$ 463,26
4438;25/05/2017 15:22;DESPACHADO;MOIP Boleto;Desktop;1;R$ 89,90;R$ 89,90;R$ 0,00;R$ 0,00
4437;23/05/2017 21:33;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 119,80;R$ 0,00;R$ 15,56;R$ 135,36
4436;23/05/2017 20:55;ENTREGUE;MOIP CC 1x;Mobile;4;R$ 267,60;R$ 0,00;R$ 16,75;R$ 284,35
4435;23/05/2017 18:57;ENTREGUE;MOIP CC 4x;Desktop;1;R$ 79,90;R$ 0,00;R$ 27,96;R$ 107,86
4434;23/05/2017 14:16;DESPACHADO;MOIP Boleto;Desktop;1;R$ 87,90;R$ 87,90;R$ 0,00;R$ 0,00
4433;23/05/2017 13:37;ENTREGUE;MOIP CC 4x;Desktop;2;R$ 109,80;R$ 0,00;R$ 22,28;R$ 132,08
4431;22/05/2017 19:33;ENTREGUE;MOIP CC 1x;Mobile;4;R$ 316,81;R$ 0,00;R$ 0,00;R$ 316,81
4430;22/05/2017 10:19;ENTREGUE;MOIP Boleto;Desktop;1;R$ 87,90;R$ 0,00;R$ 31,22;R$ 119,12
4429;22/05/2017 09:20;ENTREGUE;MOIP CC 6x;Desktop;4;R$ 295,60;R$ 0,00;R$ 0,00;R$ 295,60
4428;22/05/2017 00:12;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 89,80;R$ 0,00;R$ 17,19;R$ 106,99
4427;21/05/2017 21:41;ENTREGUE;MOIP CC 4x;Desktop;2;R$ 79,80;R$ 0,00;R$ 21,85;R$ 101,65
4425;21/05/2017 11:06;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 157,80;R$ 0,00;R$ 22,28;R$ 180,08
4424;21/05/2017 11:00;ENTREGUE;MOIP CC 1x;Desktop;4;R$ 179,64;R$ 0,00;R$ 36,45;R$ 216,09
4423;21/05/2017 08:39;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 17,19;R$ 97,09
4422;20/05/2017 17:23;ENTREGUE;MOIP Boleto;Desktop;2;R$ 89,80;R$ 0,00;R$ 31,22;R$ 121,02
4421;20/05/2017 10:18;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 69,90;R$ 0,00;R$ 17,19;R$ 87,09
4420;20/05/2017 08:48;ENTREGUE;MOIP Boleto;Mobile;2;R$ 279,80;R$ 0,00;R$ 14,44;R$ 294,24
4418;19/05/2017 19:09;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 157,80;R$ 0,00;R$ 17,19;R$ 174,99
4417;18/05/2017 15:29;ENTREGUE;MOIP CC 6x;Desktop;4;R$ 267,60;R$ 0,00;R$ 14,03;R$ 281,63
4416;18/05/2017 13:57;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 59,80;R$ 0,00;R$ 11,74;R$ 71,54
4414;17/05/2017 14:43;DESPACHADO;MOIP Boleto;Desktop;1;R$ 87,90;R$ 87,90;R$ 0,00;R$ 0,00
4413;17/05/2017 11:49;ENTREGUE;MOIP Boleto;Desktop;2;R$ 157,80;R$ 0,00;R$ 25,74;R$ 183,54
4412;17/05/2017 11:06;ENTREGUE;MOIP Boleto;Desktop;1;R$ 29,90;R$ 0,00;R$ 17,19;R$ 47,09
4409;16/05/2017 11:53;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 94,81;R$ 0,00;R$ 31,22;R$ 126,03
4407;16/05/2017 09:41;DESPACHADO;MOIP Boleto;Mobile;2;R$ 80,82;R$ 0,00;R$ 28,95;R$ 109,77
4406;16/05/2017 09:12;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 89,80;R$ 0,00;R$ 17,19;R$ 106,99
4404;15/05/2017 23:36;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 69,90;R$ 0,00;R$ 25,74;R$ 95,64
4402;15/05/2017 19:04;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 89,80;R$ 0,00;R$ 27,96;R$ 117,76
4401;15/05/2017 17:42;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 15,56;R$ 95,46
4400;15/05/2017 16:12;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 22,28;R$ 102,18
4398;15/05/2017 13:38;ENTREGUE;MOIP CC 4x;Mobile;3;R$ 197,70;R$ 0,00;R$ 28,95;R$ 226,65
4397;15/05/2017 12:47;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 87,90;R$ 0,00;R$ 17,19;R$ 105,09
4396;14/05/2017 22:58;ENTREGUE;MOIP Boleto;Mobile;2;R$ 139,80;R$ 0,00;R$ 15,56;R$ 155,36
4395;14/05/2017 18:31;ENTREGUE;MOIP Boleto;Mobile;1;R$ 69,90;R$ 0,00;R$ 15,11;R$ 85,01
4394;14/05/2017 16:48;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 39,90;R$ 0,00;R$ 16,78;R$ 56,68
4393;14/05/2017 12:43;ENTREGUE;MOIP CC 1x;Mobile;2;R$ 124,81;R$ 0,00;R$ 18,23;R$ 143,04
4392;14/05/2017 09:45;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 79,90;R$ 0,00;R$ 17,19;R$ 97,09
4391;13/05/2017 18:23;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 79,90;R$ 0,00;R$ 31,22;R$ 111,12
4390;13/05/2017 15:08;ENTREGUE;MOIP CC 4x;Mobile;2;R$ 107,81;R$ 0,00;R$ 17,19;R$ 125,00
4389;13/05/2017 11:41;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 29,90;R$ 0,00;R$ 17,19;R$ 47,09
4385;12/05/2017 12:36;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 79,90;R$ 0,00;R$ 21,85;R$ 101,75
4384;11/05/2017 16:26;ENTREGUE;MOIP Boleto;Desktop;1;R$ 69,90;R$ 0,00;R$ 19,05;R$ 88,95
4383;11/05/2017 11:47;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 16,78;R$ 96,68
4382;10/05/2017 19:34;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 69,90;R$ 0,00;R$ 16,78;R$ 86,68
4381;10/05/2017 17:48;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 79,90;R$ 0,00;R$ 22,28;R$ 102,18
4380;10/05/2017 17:03;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 79,90;R$ 0,00;R$ 17,19;R$ 97,09
4379;10/05/2017 14:52;ENTREGUE;MOIP Boleto;Mobile;1;R$ 49,90;R$ 0,00;R$ 17,19;R$ 67,09
4378;10/05/2017 07:36;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 71,90;R$ 0,00;R$ 31,22;R$ 103,12
4377;09/05/2017 22:59;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 79,90;R$ 0,00;R$ 15,11;R$ 95,01
4376;09/05/2017 20:09;ENTREGUE;MOIP Boleto;Desktop;2;R$ 149,80;R$ 0,00;R$ 11,74;R$ 161,54
4375;09/05/2017 19:03;ENTREGUE;MOIP Boleto;Desktop;2;R$ 69,80;R$ 0,00;R$ 15,56;R$ 85,36
4374;09/05/2017 16:39;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 109,80;R$ 0,00;R$ 27,96;R$ 137,76
4373;09/05/2017 11:48;ENTREGUE;MOIP Boleto;Desktop;2;R$ 167,80;R$ 0,00;R$ 17,19;R$ 184,99
4371;08/05/2017 11:13;ENTREGUE;MOIP CC 4x;Desktop;2;R$ 89,80;R$ 0,00;R$ 27,96;R$ 117,76
4370;08/05/2017 10:03;ENTREGUE;MOIP Boleto;Desktop;2;R$ 139,80;R$ 0,00;R$ 15,56;R$ 155,36
4369;07/05/2017 22:05;ENTREGUE;MOIP CC 2x;Mobile;2;R$ 167,80;R$ 0,00;R$ 47,75;R$ 215,55
4368;07/05/2017 20:10;ENTREGUE;MOIP Boleto;Desktop;1;R$ 29,90;R$ 0,00;R$ 36,45;R$ 66,35
4367;07/05/2017 19:17;ENTREGUE;MOIP CC 4x;Desktop;2;R$ 139,80;R$ 0,00;R$ 15,56;R$ 155,36
4366;07/05/2017 13:20;ENTREGUE;MOIP Boleto;Desktop;1;R$ 87,90;R$ 0,00;R$ 15,56;R$ 103,46
4363;06/05/2017 10:19;ENTREGUE;MOIP CC 6x;Desktop;4;R$ 289,60;R$ 0,00;R$ 22,28;R$ 311,88
4362;06/05/2017 08:44;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 79,90;R$ 0,00;R$ 9,34;R$ 89,24
4361;05/05/2017 19:49;ENTREGUE;MOIP Boleto;Desktop;1;R$ 49,90;R$ 0,00;R$ 11,74;R$ 61,64
4360;05/05/2017 19:30;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 89,80;R$ 0,00;R$ 19,05;R$ 108,85
4359;05/05/2017 11:19;ENTREGUE;MOIP Boleto;Desktop;1;R$ 29,90;R$ 0,00;R$ 22,28;R$ 52,18
4358;05/05/2017 09:40;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 69,90;R$ 0,00;R$ 17,19;R$ 87,09
4357;05/05/2017 08:50;DESPACHADO;MOIP Boleto;Desktop;1;R$ 87,90;R$ 0,00;R$ 0,00;R$ 87,90
4353;03/05/2017 14:49;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 39,90;R$ 0,00;R$ 16,78;R$ 56,68
4352;03/05/2017 14:00;ENTREGUE;MOIP CC 1x;Desktop;5;R$ 166,51;R$ 0,00;R$ 75,67;R$ 242,18
4351;03/05/2017 12:57;DESPACHADO;MOIP Boleto;Desktop;2;R$ 99,80;R$ 89,90;R$ 0,00;R$ 9,90
4350;03/05/2017 12:03;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 17,19;R$ 97,09
4349;02/05/2017 20:20;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 69,90;R$ 0,00;R$ 15,56;R$ 85,46
4347;02/05/2017 16:50;DESPACHADO;MOIP Boleto;Desktop;1;R$ 39,90;R$ 0,00;R$ 15,11;R$ 55,01
4345;02/05/2017 10:30;DESPACHADO;MOIP Boleto;Desktop;1;R$ 87,90;R$ 87,90;R$ 0,00;R$ 0,00
4344;01/05/2017 21:05;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 49,90;R$ 0,00;R$ 31,22;R$ 81,12
4343;01/05/2017 18:12;ENTREGUE;MOIP Boleto;Desktop;2;R$ 159,80;R$ 0,00;R$ 47,28;R$ 207,08
4342;29/04/2017 18:48;ENTREGUE;MOIP CC 6x;Desktop;3;R$ 237,70;R$ 0,00;R$ 16,78;R$ 254,48
4339;29/04/2017 11:53;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 127,80;R$ 0,00;R$ 0,00;R$ 127,80
4338;29/04/2017 04:08;ENTREGUE;MOIP CC 4x;Mobile;3;R$ 149,70;R$ 0,00;R$ 22,28;R$ 171,98
4337;28/04/2017 21:17;ENTREGUE;MOIP CC 5x;Mobile;2;R$ 109,80;R$ 0,00;R$ 0,00;R$ 109,80
4336;28/04/2017 16:53;ENTREGUE;MOIP CC 2x;Mobile;3;R$ 159,70;R$ 0,00;R$ 0,00;R$ 159,70
4335;28/04/2017 16:42;ENTREGUE;MOIP CC 1x;Desktop;3;R$ 149,70;R$ 0,00;R$ 0,00;R$ 149,70
4334;28/04/2017 14:12;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 109,80;R$ 0,00;R$ 0,00;R$ 109,80
4331;28/04/2017 10:56;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 127,80;R$ 0,00;R$ 0,00;R$ 127,80
4330;28/04/2017 10:27;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 99,80;R$ 0,00;R$ 0,00;R$ 99,80
4328;28/04/2017 09:26;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 199,90;R$ 0,00;R$ 16,75;R$ 216,65
4327;28/04/2017 08:58;ENTREGUE;MOIP CC 3x;Desktop;3;R$ 99,70;R$ 0,00;R$ 0,00;R$ 99,70
4326;28/04/2017 00:14;ENTREGUE;MOIP CC 5x;Desktop;1;R$ 69,90;R$ 0,00;R$ 31,22;R$ 101,12
4325;27/04/2017 22:25;DESPACHADO;MOIP CC 3x;Desktop;1;R$ 69,90;R$ 0,00;R$ 17,19;R$ 87,09
4324;27/04/2017 18:24;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 167,80;R$ 0,00;R$ 0,00;R$ 167,80
4322;27/04/2017 15:40;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 87,90;R$ 0,00;R$ 15,56;R$ 103,46
4321;27/04/2017 14:48;ENTREGUE;MOIP CC 3x;Desktop;3;R$ 149,70;R$ 0,00;R$ 15,56;R$ 165,26
4320;27/04/2017 09:51;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 149,80;R$ 0,00;R$ 16,78;R$ 166,58
4319;26/04/2017 20:08;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 175,80;R$ 0,00;R$ 17,19;R$ 192,99
4315;25/04/2017 23:35;ENTREGUE;MOIP Boleto;Mobile;1;R$ 69,90;R$ 0,00;R$ 22,28;R$ 92,18
4314;25/04/2017 23:30;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 22,28;R$ 102,18
4313;25/04/2017 21:50;ENTREGUE;MOIP Boleto;Mobile;3;R$ 129,70;R$ 0,00;R$ 22,28;R$ 151,98
4312;25/04/2017 16:53;ENTREGUE;MOIP Boleto;Mobile;2;R$ 79,80;R$ 0,00;R$ 22,28;R$ 102,08
4310;24/04/2017 15:15;ENTREGUE;MOIP Boleto;Desktop;1;R$ 29,90;R$ 0,00;R$ 22,28;R$ 52,18
4309;24/04/2017 12:36;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 87,90;R$ 0,00;R$ 16,78;R$ 104,68
4307;24/04/2017 09:04;ENTREGUE;MOIP CC 1x;Desktop;3;R$ 207,70;R$ 0,00;R$ 27,96;R$ 235,66
4306;23/04/2017 21:19;ENTREGUE;MOIP Boleto;Desktop;1;R$ 87,90;R$ 0,00;R$ 15,56;R$ 103,46
4305;23/04/2017 17:12;ENTREGUE;MOIP Boleto;Desktop;2;R$ 149,80;R$ 0,00;R$ 17,19;R$ 166,99
4304;23/04/2017 09:56;ENTREGUE;MOIP CC 6x;Mobile;5;R$ 309,50;R$ 0,00;R$ 0,00;R$ 309,50
4303;22/04/2017 15:51;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 139,80;R$ 0,00;R$ 15,56;R$ 155,36
4302;22/04/2017 14:22;ENTREGUE;MOIP Boleto;Desktop;1;R$ 29,90;R$ 0,00;R$ 15,56;R$ 45,46
4296;21/04/2017 19:48;ENTREGUE;MOIP Boleto;Desktop;2;R$ 69,80;R$ 0,00;R$ 16,78;R$ 86,58
4295;21/04/2017 18:02;ENTREGUE;MOIP Boleto;Desktop;2;R$ 159,80;R$ 0,00;R$ 11,74;R$ 171,54
4293;21/04/2017 15:57;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 157,80;R$ 0,00;R$ 22,28;R$ 180,08
